vp ses resp RT key stim inf1 inf2
vp04 ses13 d 0.5466 l stim02 0 2
vp04 ses13 d 0.5508 l stim87 8 7
vp04 ses13 d 0.4286 l stim51 5 1
vp04 ses13 d 0.5042 l stim74 7 4
vp04 ses13 d 0.4758 l stim75 7 5
vp04 ses13 d 0.5729 l stim31 3 1
vp04 ses13 d 0.5784 l stim21 2 1
vp04 ses13 d 0.4301 l stim12 1 2
vp04 ses13 d 0.6662 l stim25 2 5
vp04 ses13 d 0.5295 l stim20 2 0
vp04 ses13 d 0.4563 l stim64 6 4
vp04 ses13 d 0.7455 l stim00 0 0
vp04 ses13 d 0.6311 l stim83 8 3
vp04 ses13 d 0.6428 l stim67 6 7
vp04 ses13 d 0.4784 l stim44 4 4
vp04 ses13 d 0.6531 l stim43 4 3
vp04 ses13 d 0.4333 l stim78 7 8
vp04 ses13 d 0.5608 l stim66 6 6
vp04 ses13 d 0.7176 l stim03 0 3
vp04 ses13 d 0.7194 l stim85 8 5
vp04 ses13 d 0.3389 l stim72 7 2
vp04 ses13 d 0.4272 l stim01 0 1
vp04 ses13 d 0.5424 l stim75 7 5
vp04 ses13 d 0.5804 l stim53 5 3
vp04 ses13 d 0.4978 l stim42 4 2
vp04 ses13 d 0.5875 l stim13 1 3
vp04 ses13 d 0.4865 l stim84 8 4
vp04 ses13 d 0.3541 l stim76 7 6
vp04 ses13 d 0.4349 l stim36 3 6
vp04 ses13 d 0.5629 l stim78 7 8
vp04 ses13 d 0.5531 l stim12 1 2
vp04 ses13 d 0.3784 l stim55 5 5
vp04 ses13 d 0.3955 l stim45 4 5
vp04 ses13 d 0.5444 l stim26 2 6
vp04 ses13 d 0.5882 l stim61 6 1
vp04 ses13 d 0.6816 l stim67 6 7
vp04 ses13 s 0.6966 r stim45 4 5
vp04 ses13 d 0.5269 l stim77 7 7
vp04 ses13 d 0.5484 l stim32 3 2
vp04 ses13 d 0.4368 l stim64 6 4
vp04 ses13 d 0.4874 l stim73 7 3
vp04 ses13 d 0.6315 l stim65 6 5
vp04 ses13 d 0.418 l stim88 8 8
vp04 ses13 s 0.7209 r stim54 5 4
vp04 ses13 d 0.7039 l stim25 2 5
vp04 ses13 d 0.5362 l stim31 3 1
vp04 ses13 d 0.5393 l stim43 4 3
vp04 ses13 d 0.4363 l stim77 7 7
vp04 ses13 d 0.4322 l stim64 6 4
vp04 ses13 d 0.3935 l stim62 6 2
vp04 ses13 d 0.2678 l stim87 8 7
vp04 ses13 d 0.2836 l stim44 4 4
vp04 ses13 d 0.4106 l stim67 6 7
vp04 ses13 d 0.3968 l stim11 1 1
vp04 ses13 d 0.4228 l stim01 0 1
vp04 ses13 d 0.6319 l stim84 8 4
vp04 ses13 d 0.5776 l stim11 1 1
vp04 ses13 d 0.5345 l stim53 5 3
vp04 ses13 d 0.5383 l stim37 3 7
vp04 ses13 d 0.4197 l stim24 2 4
vp04 ses13 d 0.4051 l stim55 5 5
vp04 ses13 d 0.3119 l stim55 5 5
vp04 ses13 d 0.8683 l stim00 0 0
vp04 ses13 d 0.8299 l stim32 3 2
vp04 ses13 d 0.4801 l stim46 4 6
vp04 ses13 d 0.5516 l stim27 2 7
vp04 ses13 d 0.5233 l stim15 1 5
vp04 ses13 d 0.4265 l stim73 7 3
vp04 ses13 d 0.4515 l stim38 3 8
vp04 ses13 d 0.3359 l stim12 1 2
vp04 ses13 d 0.543 l stim33 3 3
vp04 ses13 d 0.4146 l stim22 2 2
vp04 ses13 d 0.495 l stim58 5 8
vp04 ses13 d 0.742 l stim21 2 1
vp04 ses13 d 0.4717 l stim78 7 8
vp04 ses13 s 0.6583 r stim00 0 0
vp04 ses13 d 1.1207 l stim35 3 5
vp04 ses13 d 0.7623 l stim47 4 7
vp04 ses13 d 0.9161 l stim12 1 2
vp04 ses13 s 1.6706 r stim22 2 2
vp04 ses13 s 1.2634 r stim56 5 6
vp04 ses13 s 0.8211 r stim20 2 0
vp04 ses13 d 0.5783 l stim55 5 5
vp04 ses13 d 0.8856 l stim66 6 6
vp04 ses13 d 0.6959 l stim66 6 6
vp04 ses13 s 1.7115 r stim24 2 4
vp04 ses13 d 0.6084 l stim82 8 2
vp04 ses13 d 0.9699 l stim67 6 7
vp04 ses13 s 0.9019 r stim88 8 8
vp04 ses13 s 0.8814 r stim10 1 0
vp04 ses13 d 0.825 l stim22 2 2
vp04 ses13 d 1.2836 l stim24 2 4
vp04 ses13 d 0.5685 l stim82 8 2
vp04 ses13 d 0.9609 l stim88 8 8
vp04 ses13 d 1.2952 l stim53 5 3
vp04 ses13 d 0.5498 l stim68 6 8
vp04 ses13 d 2.572 l stim36 3 6
vp04 ses13 s 0.8622 r stim44 4 4
vp04 ses13 s 1.1038 r stim55 5 5
vp04 ses13 s 1.0972 r stim58 5 8
vp04 ses13 d 0.7219 l stim55 5 5
vp04 ses13 s 0.9375 r stim88 8 8
vp04 ses13 d 1.5337 l stim66 6 6
vp04 ses13 d 0.7387 l stim68 6 8
vp04 ses13 d 0.5898 l stim84 8 4
vp04 ses13 d 0.8147 l stim54 5 4
vp04 ses13 d 0.7521 l stim16 1 6
vp04 ses13 s 1.1219 r stim22 2 2
vp04 ses13 d 0.7813 l stim88 8 8
vp04 ses13 d 1.0198 l stim55 5 5
vp04 ses13 d 0.6758 l stim75 7 5
vp04 ses13 d 0.8227 l stim65 6 5
vp04 ses13 d 2.2626 l stim55 5 5
vp04 ses13 d 0.6305 l stim03 0 3
vp04 ses13 d 0.726 l stim11 1 1
vp04 ses13 d 0.4552 l stim34 3 4
vp04 ses13 s 0.874 r stim65 6 5
vp04 ses13 d 0.9663 l stim41 4 1
vp04 ses13 d 0.6155 l stim15 1 5
vp04 ses13 s 0.9601 r stim78 7 8
vp04 ses13 d 2.9422 l stim53 5 3
vp04 ses13 d 0.7403 l stim65 6 5
vp04 ses13 d 0.7562 l stim14 1 4
vp04 ses13 d 0.5268 l stim76 7 6
vp04 ses13 d 0.5392 l stim45 4 5
vp04 ses13 d 0.4437 l stim72 7 2
vp04 ses13 d 0.4393 l stim74 7 4
vp04 ses13 d 0.6217 l stim54 5 4
vp04 ses13 d 0.4512 l stim88 8 8
vp04 ses13 d 0.5285 l stim11 1 1
vp04 ses13 s 0.814 r stim01 0 1
vp04 ses13 d 0.688 l stim74 7 4
vp04 ses13 d 0.9018 l stim00 0 0
vp04 ses13 d 0.781 l stim52 5 2
vp04 ses13 d 0.8662 l stim66 6 6
vp04 ses13 d 0.6451 l stim88 8 8
vp04 ses13 d 0.5902 l stim78 7 8
vp04 ses13 s 0.5469 r stim20 2 0
vp04 ses13 d 0.5199 l stim72 7 2
vp04 ses13 d 0.8102 l stim86 8 6
vp04 ses13 d 0.6496 l stim64 6 4
vp04 ses13 d 0.7487 l stim11 1 1
vp04 ses13 d 0.733 l stim55 5 5
vp04 ses13 d 0.9006 l stim32 3 2
vp04 ses13 d 0.6967 l stim31 3 1
vp04 ses13 d 0.6453 l stim56 5 6
vp04 ses13 d 0.587 l stim15 1 5
vp04 ses13 d 0.7317 l stim45 4 5
vp04 ses13 d 0.4819 l stim54 5 4
vp04 ses13 d 0.781 l stim55 5 5
vp04 ses13 d 0.4252 l stim44 4 4
vp04 ses13 d 0.6278 l stim25 2 5
vp04 ses13 d 0.8558 l stim47 4 7
vp04 ses13 d 0.716 l stim56 5 6
vp04 ses13 d 0.5998 l stim22 2 2
vp04 ses13 d 0.4266 l stim15 1 5
vp04 ses13 d 0.4534 l stim56 5 6
vp04 ses13 d 0.5208 l stim33 3 3
vp04 ses13 d 0.5545 l stim04 0 4
vp04 ses13 d 0.5611 l stim33 3 3
vp04 ses13 d 0.6192 l stim77 7 7
vp04 ses13 s 0.9123 r stim34 3 4
vp04 ses13 d 0.7428 l stim77 7 7
vp04 ses13 d 0.5597 l stim32 3 2
vp04 ses13 d 0.4485 l stim88 8 8
vp04 ses13 d 0.4214 l stim87 8 7
vp04 ses13 d 0.5919 l stim21 2 1
vp04 ses13 d 0.5835 l stim55 5 5
vp04 ses13 d 0.7718 l stim13 1 3
vp04 ses13 d 0.6201 l stim78 7 8
vp04 ses13 d 0.4463 l stim13 1 3
vp04 ses13 d 0.5335 l stim13 1 3
vp04 ses13 d 0.7385 l stim54 5 4
vp04 ses13 d 0.4889 l stim46 4 6
vp04 ses13 d 0.3971 l stim35 3 5
vp04 ses13 s 0.5477 r stim77 7 7
vp04 ses13 d 0.6539 l stim65 6 5
vp04 ses13 d 0.6969 l stim50 5 0
vp04 ses13 s 0.7483 r stim78 7 8
vp04 ses13 s 0.6835 r stim31 3 1
vp04 ses14 d 0.4974 l stim13 1 3
vp04 ses14 d 0.5817 l stim42 4 2
vp04 ses14 d 0.4181 l stim67 6 7
vp04 ses14 d 0.3152 l stim66 6 6
vp04 ses14 d 0.575 l stim22 2 2
vp04 ses14 d 0.5657 l stim44 4 4
vp04 ses14 s 0.6521 r stim00 0 0
vp04 ses14 s 0.8661 r stim44 4 4
vp04 ses14 s 0.9593 r stim67 6 7
vp04 ses14 d 0.6568 l stim51 5 1
vp04 ses14 d 0.7056 l stim13 1 3
vp04 ses14 s 1.0345 r stim24 2 4
vp04 ses14 s 0.704 r stim12 1 2
vp04 ses14 d 0.7065 l stim66 6 6
vp04 ses14 d 0.6027 l stim52 5 2
vp04 ses14 s 0.7195 r stim00 0 0
vp04 ses14 d 0.8211 l stim33 3 3
vp04 ses14 s 0.9953 r stim77 7 7
vp04 ses14 s 0.7607 r stim03 0 3
vp04 ses14 d 0.7124 l stim86 8 6
vp04 ses14 s 0.9826 r stim44 4 4
vp04 ses14 s 0.7337 r stim44 4 4
vp04 ses14 s 0.5676 r stim12 1 2
vp04 ses14 d 0.64 l stim88 8 8
vp04 ses14 d 0.8888 l stim54 5 4
vp04 ses14 s 1.6421 r stim11 1 1
vp04 ses14 s 1.3876 r stim43 4 3
vp04 ses14 s 4.6809 r stim32 3 2
vp04 ses14 s 0.8625 r stim54 5 4
vp04 ses14 s 0.7399 r stim66 6 6
vp04 ses14 s 1.2044 r stim76 7 6
vp04 ses14 s 0.7697 r stim01 0 1
vp04 ses14 s 0.7234 r stim77 7 7
vp04 ses14 s 0.7068 r stim88 8 8
vp04 ses14 s 0.5347 r stim57 5 7
vp04 ses14 s 0.5404 r stim87 8 7
vp04 ses14 s 0.5822 r stim01 0 1
vp04 ses14 s 0.6055 r stim54 5 4
vp04 ses14 s 0.7315 r stim22 2 2
vp04 ses14 d 0.8283 l stim31 3 1
vp04 ses14 s 0.9391 r stim44 4 4
vp04 ses14 s 0.7367 r stim88 8 8
vp04 ses14 d 0.7681 l stim48 4 8
vp04 ses14 s 0.8393 r stim10 1 0
vp04 ses14 d 0.8981 l stim54 5 4
vp04 ses14 s 1.3006 r stim33 3 3
vp04 ses14 s 1.4554 r stim68 6 8
vp04 ses14 s 0.8187 r stim21 2 1
vp04 ses14 s 0.8951 r stim12 1 2
vp04 ses14 s 0.804 r stim00 0 0
vp04 ses14 s 0.8621 r stim42 4 2
vp04 ses14 s 1.0879 r stim86 8 6
vp04 ses14 s 0.7453 r stim24 2 4
vp04 ses14 s 4.7941 r stim43 4 3
vp04 ses14 s 0.9334 r stim66 6 6
vp04 ses14 d 0.8484 l stim10 1 0
vp04 ses14 s 1.2048 r stim86 8 6
vp04 ses14 d 0.8042 l stim76 7 6
vp04 ses14 d 0.7439 l stim44 4 4
vp04 ses14 d 1.7756 l stim55 5 5
vp04 ses14 s 1.1756 r stim10 1 0
vp04 ses14 d 1.4407 l stim13 1 3
vp04 ses14 s 0.8387 r stim11 1 1
vp04 ses14 d 0.9589 l stim20 2 0
vp04 ses14 d 1.0585 l stim53 5 3
vp04 ses14 s 0.7654 r stim45 4 5
vp04 ses14 d 0.6033 l stim30 3 0
vp04 ses14 d 0.6635 l stim76 7 6
vp04 ses14 d 0.4847 l stim74 7 4
vp04 ses14 d 0.6094 l stim56 5 6
vp04 ses14 d 0.7652 l stim14 1 4
vp04 ses14 d 0.5698 l stim11 1 1
vp04 ses14 d 0.7115 l stim66 6 6
vp04 ses14 d 0.5946 l stim72 7 2
vp04 ses14 s 0.8363 r stim88 8 8
vp04 ses14 d 0.8501 l stim22 2 2
vp04 ses14 s 0.8281 r stim23 2 3
vp04 ses14 s 0.8182 r stim25 2 5
vp04 ses14 d 0.9396 l stim86 8 6
vp04 ses14 d 0.5887 l stim26 2 6
vp04 ses14 d 0.8966 l stim75 7 5
vp04 ses14 s 1.0245 r stim12 1 2
vp04 ses14 d 0.9768 l stim77 7 7
vp04 ses14 s 1.0114 r stim55 5 5
vp04 ses14 d 0.7315 l stim76 7 6
vp04 ses14 s 1.3651 r stim66 6 6
vp04 ses14 d 0.7396 l stim22 2 2
vp04 ses14 d 0.8593 l stim25 2 5
vp04 ses14 d 0.6323 l stim40 4 0
vp04 ses14 s 1.2962 r stim88 8 8
vp04 ses14 s 0.8961 r stim55 5 5
vp04 ses14 s 0.8608 r stim44 4 4
vp04 ses14 s 0.8367 r stim64 6 4
vp04 ses14 d 0.8924 l stim66 6 6
vp04 ses14 d 0.6723 l stim87 8 7
vp04 ses14 d 0.7162 l stim41 4 1
vp04 ses14 d 0.6848 l stim31 3 1
vp04 ses14 d 0.9317 l stim03 0 3
vp04 ses14 d 0.7471 l stim54 5 4
vp04 ses14 d 0.7654 l stim77 7 7
vp04 ses14 d 0.5685 l stim42 4 2
vp04 ses14 d 0.5914 l stim57 5 7
vp04 ses14 d 0.6312 l stim66 6 6
vp04 ses14 d 0.7936 l stim64 6 4
vp04 ses14 d 0.896 l stim02 0 2
vp04 ses14 d 1.2875 l stim32 3 2
vp04 ses14 s 0.9942 r stim55 5 5
vp04 ses14 d 0.8961 l stim57 5 7
vp04 ses14 s 0.9573 r stim43 4 3
vp04 ses14 d 1.071 l stim24 2 4
vp04 ses14 d 0.9595 l stim66 6 6
vp04 ses14 d 0.5791 l stim56 5 6
vp04 ses14 s 0.9829 r stim65 6 5
vp04 ses14 s 0.7354 r stim77 7 7
vp04 ses14 d 0.5874 l stim72 7 2
vp04 ses14 d 0.8259 l stim58 5 8
vp04 ses14 d 0.7192 l stim13 1 3
vp04 ses14 s 1.1523 r stim77 7 7
vp04 ses14 s 0.9961 r stim44 4 4
vp04 ses14 s 0.8158 r stim55 5 5
vp04 ses14 d 2.0787 l stim47 4 7
vp04 ses14 d 0.7884 l stim53 5 3
vp04 ses14 d 0.5608 l stim14 1 4
vp04 ses14 d 0.5979 l stim05 0 5
vp04 ses14 d 0.5077 l stim85 8 5
vp04 ses14 d 0.5615 l stim32 3 2
vp04 ses14 d 0.8851 l stim66 6 6
vp04 ses14 d 0.7632 l stim14 1 4
vp04 ses14 s 0.7987 r stim88 8 8
vp04 ses14 s 0.8542 r stim33 3 3
vp04 ses14 d 0.8257 l stim06 0 6
vp04 ses14 d 0.7864 l stim77 7 7
vp04 ses14 d 0.6239 l stim88 8 8
vp04 ses14 s 1.2007 r stim53 5 3
vp04 ses14 d 0.5975 l stim85 8 5
vp04 ses14 d 0.7712 l stim58 5 8
vp04 ses14 d 0.5436 l stim51 5 1
vp04 ses14 d 1.147 l stim11 1 1
vp04 ses14 d 0.8771 l stim44 4 4
vp04 ses14 s 1.0202 r stim12 1 2
vp04 ses14 s 1.0733 r stim11 1 1
vp04 ses14 s 1.1454 r stim76 7 6
vp04 ses14 d 1.2072 l stim48 4 8
vp04 ses14 d 1.2061 l stim66 6 6
vp04 ses14 d 1.0713 l stim43 4 3
vp04 ses14 s 1.5263 r stim77 7 7
vp04 ses14 s 0.945 r stim78 7 8
vp04 ses14 s 1.1301 r stim44 4 4
vp04 ses14 s 0.9901 r stim53 5 3
vp04 ses14 s 0.8895 r stim76 7 6
vp04 ses14 s 0.8041 r stim65 6 5
vp04 ses14 s 0.71 r stim01 0 1
vp04 ses14 s 1.3745 r stim43 4 3
vp04 ses14 s 0.6526 r stim67 6 7
vp04 ses14 s 0.9485 r stim53 5 3
vp04 ses14 d 1.2628 l stim87 8 7
vp04 ses14 d 0.9814 l stim75 7 5
vp04 ses14 s 1.1497 r stim01 0 1
vp04 ses14 d 0.9786 l stim76 7 6
vp04 ses14 s 0.9293 r stim01 0 1
vp04 ses14 d 1.0056 l stim63 6 3
vp04 ses14 d 0.9125 l stim43 4 3
vp04 ses14 d 0.9256 l stim21 2 1
vp04 ses14 d 1.2525 l stim35 3 5
vp04 ses14 d 0.856 l stim44 4 4
vp04 ses14 s 0.7149 r stim02 0 2
vp04 ses14 d 0.7996 l stim43 4 3
vp04 ses14 d 1.1346 l stim78 7 8
vp04 ses14 d 0.715 l stim42 4 2
vp04 ses14 s 0.9982 r stim67 6 7
vp04 ses14 s 0.7486 r stim00 0 0
vp04 ses14 s 0.7336 r stim25 2 5
vp04 ses14 d 0.7525 l stim35 3 5
vp04 ses14 d 0.6184 l stim37 3 7
vp04 ses14 d 0.7643 l stim51 5 1
vp04 ses14 d 0.6837 l stim12 1 2
vp04 ses14 d 0.5805 l stim52 5 2
vp04 ses14 d 1.0048 l stim66 6 6
vp04 ses14 d 0.8738 l stim68 6 8
vp04 ses14 s 0.9003 r stim42 4 2
vp04 ses14 d 0.9468 l stim58 5 8
vp04 ses14 d 1.1441 l stim73 7 3
vp04 ses14 s 0.873 r stim36 3 6
vp04 ses14 d 1.4681 l stim13 1 3
vp04 ses14 s 1.0687 r stim10 1 0
vp04 ses14 s 1.0279 r stim13 1 3
vp04 ses14 d 0.9302 l stim55 5 5
vp04 ses14 d 0.7946 l stim88 8 8
vp04 ses14 d 0.6808 l stim46 4 6
vp04 ses14 d 0.6116 l stim34 3 4
vp04 ses14 d 0.7573 l stim00 0 0
vp04 ses14 d 0.8591 l stim58 5 8
vp04 ses14 d 0.6859 l stim37 3 7
vp04 ses14 d 0.6165 l stim05 0 5
vp04 ses14 d 0.6934 l stim75 7 5
vp04 ses14 d 0.5634 l stim60 6 0
vp04 ses14 d 0.4948 l stim31 3 1
vp04 ses14 d 4.387 l stim43 4 3
vp04 ses14 d 0.5134 l stim54 5 4
vp04 ses14 d 0.6673 l stim46 4 6
vp04 ses14 d 1.3138 l stim02 0 2
vp04 ses14 d 0.8348 l stim78 7 8
vp04 ses14 d 0.8609 l stim25 2 5
vp04 ses14 d 0.9202 l stim32 3 2
vp04 ses14 d 1.4497 l stim33 3 3
vp04 ses14 d 0.5802 l stim03 0 3
vp04 ses14 d 0.5216 l stim88 8 8
vp04 ses14 d 0.709 l stim77 7 7
vp04 ses14 d 0.8922 l stim87 8 7
vp04 ses14 d 1.0033 l stim32 3 2
vp04 ses14 d 0.5189 l stim34 3 4
vp04 ses14 d 0.4666 l stim40 4 0
vp04 ses14 d 0.5734 l stim45 4 5
vp04 ses14 d 0.3957 l stim44 4 4
vp04 ses14 d 0.4787 l stim57 5 7
vp04 ses14 d 0.4475 l stim17 1 7
vp04 ses14 d 0.5692 l stim76 7 6
vp04 ses14 d 0.6435 l stim21 2 1
vp04 ses14 d 0.7532 l stim14 1 4
vp04 ses14 d 0.8397 l stim22 2 2
vp04 ses14 d 0.4608 l stim33 3 3
vp04 ses14 d 0.6122 l stim66 6 6
vp04 ses14 d 0.6381 l stim20 2 0
vp04 ses14 d 0.632 l stim66 6 6
vp04 ses14 d 0.5268 l stim53 5 3
vp04 ses14 d 0.4693 l stim11 1 1
vp04 ses14 d 0.4724 l stim52 5 2
vp04 ses14 s 0.8456 r stim88 8 8
vp04 ses14 d 24.5647 l stim22 2 2
vp04 ses14 d 1.0463 l stim55 5 5
vp04 ses14 s 1.1025 r stim77 7 7
vp04 ses14 s 0.9116 r stim03 0 3
vp04 ses14 s 0.7393 r stim41 4 1
vp04 ses14 s 0.9743 r stim35 3 5
vp04 ses14 s 0.9091 r stim45 4 5
vp04 ses14 d 1.0213 l stim33 3 3
vp04 ses14 s 0.8919 r stim01 0 1
vp04 ses14 s 0.9155 r stim27 2 7
vp04 ses14 d 0.999 l stim22 2 2
vp04 ses14 d 0.6498 l stim02 0 2
vp04 ses14 d 0.5741 l stim41 4 1
vp04 ses14 d 0.6328 l stim43 4 3
vp04 ses14 s 1.0609 r stim00 0 0
vp04 ses14 s 0.7947 r stim66 6 6
vp04 ses14 s 0.7373 r stim20 2 0
vp04 ses14 s 0.9225 r stim33 3 3
vp04 ses14 s 0.7364 r stim22 2 2
vp04 ses14 d 0.9031 l stim12 1 2
vp04 ses14 s 0.7476 r stim01 0 1
vp04 ses14 d 0.9662 l stim88 8 8
vp04 ses14 d 0.6005 l stim77 7 7
vp04 ses14 d 0.4738 l stim61 6 1
vp04 ses14 d 1.0246 l stim68 6 8
vp04 ses14 d 0.7937 l stim47 4 7
vp04 ses14 d 1.0325 l stim52 5 2
vp04 ses14 d 0.7643 l stim12 1 2
vp04 ses14 d 0.6001 l stim43 4 3
vp04 ses14 d 0.7048 l stim44 4 4
vp04 ses14 s 0.6433 r stim75 7 5
vp04 ses14 d 0.7215 l stim23 2 3
vp04 ses14 d 0.7196 l stim63 6 3
vp04 ses14 d 0.6688 l stim51 5 1
vp04 ses14 d 0.5496 l stim84 8 4
vp04 ses14 d 0.5403 l stim63 6 3
vp04 ses14 d 0.4671 l stim22 2 2
vp04 ses14 d 0.3728 l stim33 3 3
vp04 ses14 d 0.5499 l stim56 5 6
vp04 ses14 d 0.5216 l stim55 5 5
vp04 ses14 d 0.2756 l stim00 0 0
vp04 ses14 d 0.6253 l stim45 4 5
vp04 ses14 d 0.6696 l stim21 2 1
vp04 ses14 d 0.7015 l stim56 5 6
vp04 ses14 d 0.5341 l stim57 5 7
vp04 ses14 d 0.8701 l stim31 3 1
vp04 ses14 d 0.5478 l stim86 8 6
vp04 ses14 d 0.6366 l stim25 2 5
vp04 ses14 d 0.5979 l stim32 3 2
vp04 ses14 d 0.5211 l stim40 4 0
vp04 ses14 d 0.4549 l stim50 5 0
vp04 ses14 d 0.4453 l stim63 6 3
vp04 ses14 d 0.7038 l stim67 6 7
vp04 ses14 d 0.753 l stim44 4 4
vp04 ses14 d 0.8034 l stim26 2 6
vp04 ses14 d 0.727 l stim65 6 5
vp04 ses14 d 0.5783 l stim11 1 1
vp04 ses14 s 9.4933 r stim22 2 2
vp04 ses14 s 1.0413 r stim23 2 3
vp04 ses14 d 1.0977 l stim53 5 3
vp04 ses14 s 1.1018 r stim66 6 6
vp04 ses14 s 0.8651 r stim23 2 3
vp04 ses14 s 0.9565 r stim23 2 3
vp04 ses14 s 0.6894 r stim65 6 5
vp04 ses14 d 0.8849 l stim65 6 5
vp04 ses14 s 0.9977 r stim75 7 5
vp04 ses14 d 0.8985 l stim23 2 3
vp04 ses14 d 0.9944 l stim77 7 7
vp04 ses14 d 0.6134 l stim84 8 4
vp04 ses14 d 0.655 l stim68 6 8
vp04 ses14 d 0.4231 l stim85 8 5
vp04 ses14 d 0.4334 l stim01 0 1
vp04 ses14 d 0.7174 l stim13 1 3
vp04 ses14 d 0.5338 l stim03 0 3
vp04 ses14 d 0.3128 l stim00 0 0
vp04 ses14 d 0.8098 l stim46 4 6
vp04 ses14 d 0.4775 l stim52 5 2
vp04 ses14 d 0.7478 l stim64 6 4
vp04 ses14 d 0.514 l stim20 2 0
vp04 ses14 d 0.4578 l stim52 5 2
vp04 ses14 d 0.5987 l stim48 4 8
vp04 ses14 d 0.7595 l stim44 4 4
vp04 ses14 d 0.5791 l stim10 1 0
vp04 ses14 d 0.8006 l stim12 1 2
vp04 ses14 d 0.6573 l stim21 2 1
vp04 ses14 d 0.4215 l stim41 4 1
vp04 ses14 d 0.4504 l stim83 8 3
vp04 ses14 d 0.4553 l stim65 6 5
vp04 ses14 d 0.4128 l stim43 4 3
vp04 ses14 d 0.5732 l stim33 3 3
vp04 ses14 d 0.5639 l stim50 5 0
vp04 ses14 d 0.4349 l stim75 7 5
vp04 ses14 d 0.5041 l stim37 3 7
vp04 ses14 d 0.3854 l stim16 1 6
vp04 ses14 d 0.3243 l stim74 7 4
vp04 ses14 d 0.5141 l stim31 3 1
vp04 ses14 d 0.4503 l stim20 2 0
vp04 ses14 d 0.7316 l stim56 5 6
vp04 ses14 d 0.6986 l stim76 7 6
vp04 ses14 d 0.2901 l stim77 7 7
vp04 ses14 d 0.7477 l stim23 2 3
vp04 ses14 d 0.7029 l stim50 5 0
vp04 ses14 d 0.9023 l stim00 0 0
vp04 ses14 d 0.8086 l stim38 3 8
vp04 ses14 d 0.583 l stim44 4 4
vp04 ses14 d 1.024 l stim20 2 0
vp04 ses14 d 1.1574 l stim38 3 8
vp04 ses14 d 0.6709 l stim54 5 4
vp04 ses14 s 0.802 r stim24 2 4
vp04 ses14 d 1.3571 l stim42 4 2
vp04 ses14 d 1.1989 l stim88 8 8
vp04 ses14 d 0.8965 l stim52 5 2
vp04 ses14 d 0.6433 l stim21 2 1
vp04 ses14 d 0.6881 l stim00 0 0
vp04 ses14 d 0.6695 l stim24 2 4
vp04 ses14 d 0.7153 l stim22 2 2
vp04 ses14 d 0.7459 l stim42 4 2
vp04 ses14 d 0.6133 l stim55 5 5
vp04 ses14 d 0.5412 l stim74 7 4
vp04 ses14 d 0.4162 l stim48 4 8
vp04 ses14 d 0.4274 l stim65 6 5
vp04 ses14 d 0.4373 l stim47 4 7
vp04 ses14 d 0.5653 l stim44 4 4
vp04 ses14 d 0.3268 l stim10 1 0
vp04 ses14 d 0.642 l stim47 4 7
vp04 ses14 d 0.2869 l stim45 4 5
vp04 ses14 d 0.5209 l stim28 2 8
vp04 ses14 d 0.6906 l stim87 8 7
vp04 ses14 d 0.843 l stim76 7 6
vp04 ses14 s 0.7328 r stim78 7 8
vp04 ses14 d 0.7346 l stim11 1 1
vp04 ses14 d 0.5527 l stim41 4 1
vp04 ses14 d 0.5785 l stim50 5 0
vp04 ses14 d 0.5374 l stim85 8 5
vp04 ses14 d 0.3173 l stim20 2 0
vp04 ses14 d 0.3176 l stim35 3 5
vp04 ses14 d 0.7028 l stim54 5 4
vp04 ses14 d 0.55 l stim33 3 3
vp04 ses14 d 0.4932 l stim74 7 4
vp04 ses14 d 0.5566 l stim47 4 7
vp04 ses14 d 0.6443 l stim43 4 3
vp04 ses14 d 0.7404 l stim24 2 4
vp04 ses14 d 0.5908 l stim31 3 1
vp04 ses14 d 0.6331 l stim34 3 4
vp04 ses14 d 0.5622 l stim47 4 7
vp04 ses14 d 0.668 l stim11 1 1
vp04 ses14 d 0.5646 l stim85 8 5
vp04 ses14 d 0.5375 l stim01 0 1
vp04 ses14 d 0.4636 l stim68 6 8
vp04 ses14 d 0.2513 l stim88 8 8
vp04 ses14 s 0.69 r stim04 0 4
vp04 ses14 d 0.3933 l stim67 6 7
vp04 ses14 s 0.6176 r stim44 4 4
vp04 ses14 s 0.6116 r stim33 3 3
vp04 ses14 s 0.5365 r stim66 6 6
vp04 ses14 d 0.5696 l stim82 8 2
vp04 ses14 s 0.7975 r stim14 1 4
vp04 ses14 d 1.2862 l stim88 8 8
vp04 ses14 d 0.7513 l stim31 3 1
vp04 ses14 d 0.5566 l stim02 0 2
vp04 ses14 d 0.4385 l stim44 4 4
vp04 ses14 d 0.5116 l stim12 1 2
vp04 ses14 s 0.8635 r stim88 8 8
vp04 ses14 d 0.7265 l stim55 5 5
vp04 ses14 d 0.843 l stim77 7 7
vp04 ses14 d 0.5682 l stim40 4 0
vp04 ses14 d 0.5421 l stim31 3 1
vp04 ses14 d 0.4472 l stim33 3 3
vp04 ses14 s 1.0443 r stim12 1 2
vp04 ses14 s 0.7827 r stim44 4 4
vp04 ses14 s 0.8194 r stim21 2 1
vp04 ses14 d 0.8919 l stim53 5 3
vp04 ses14 d 0.5716 l stim41 4 1
vp04 ses14 s 1.3284 r stim33 3 3
vp04 ses14 s 0.7851 r stim45 4 5
vp04 ses14 d 1.2197 l stim23 2 3
